IMDB_titleID,IMDB_rating,IMDB_title_name
/title/tt6140148/,4.8 based on 482 user ratings, Bullitt County (2018) 
NaN,NaN,NaN
/title/tt9203078/,"7.8 based on 1,033 user ratings", Bumping Mics with Jeff Ross & Dave Attell (2018) (TV Series) 
/title/tt4591680/,"5.3 based on 2,543 user ratings", Bunk'd (2015) (TV Series) 
NaN,NaN,NaM
/title/tt1126591/,"6.4 based on 79,315 user ratings", Burlesque (I) (2010) 
/title/tt5143770/,6.0 based on 161 user ratings, Burlesque: Heart of the Glitter Tribe (2017) 
/title/tt6340604/,"6.2 based on 2,969 user ratings", Burn Out (I) (2017) 
/title/tt0455294/,4.2 based on 167 user ratings," Yanik koza (2005) (TV Series) aka ""Burned Cocoon"" "
/title/tt7282468/,"7.5 based on 50,858 user ratings"," Beoning (2018) aka ""Burning"" "
/title/tt7358154/,5.5 based on 548 user ratings, Burning Cane (2019) 
/title/tt5826432/,"6.1 based on 2,584 user ratings", Burning Sands (2017) 
/title/tt1489312/,7.9 based on 777 user ratings, Burnistoun (2009) (TV Series) 
/title/tt4720702/,"5.2 based on 10,566 user ratings", Bushwick (2017) 
/title/tt8328460/,7.7 based on 658 user ratings, Busted! I Know Who You Are! (2018) (TV Series) 
/title/tt5173032/,"6.1 based on 8,822 user ratings", Buster's Mal Heart (2016) 
/title/tt0053622/,"6.4 based on 5,858 user ratings", BUtterfield 8 (1960) 
/title/tt5938084/,"5.8 based on 1,662 user ratings", BuyBust (2018) 
/title/tt2244376/,6.9 based on 242 user ratings, Bwakaw (2012) 
/title/tt3707106/,"5.3 based on 18,905 user ratings", By the Sea (2015) 
NaN,NaN,NaN
/title/tt6313158/,"6.2 based on 3,531 user ratings"," Olanlar Oldu (2017) aka ""Bygones Be Bygones"" "
/title/tt9176260/,5.4 based on 859 user ratings, Bypass Road (2019) 
/title/tt1170399/,"5.4 based on 1,017 user ratings", C Kkompany (2008) 
/title/tt5078354/,"6.0 based on 1,106 user ratings", Cézanne et moi (2016) 
NaN,NaN,NaN
/title/tt8422396/,6.8 based on 204 user ratings, Cabins in the Wild with Dick Strawbridge (2017) (TV Mini-Series) 
/title/tt5674718/,"7.6 based on 12,241 user ratings"," Las chicas del cable (2017) (TV Series) aka ""Cable Girls"" "
/title/tt11284280/,"5.1 based on 7,091 user ratings"," Kadaver (2020) aka ""Cadaver"" "
/title/tt9288892/,6.2 based on 465 user ratings," Mushikago no Cagaster (2020) (TV Series) aka ""Cagaster of an Insect Cage"" "
/title/tt3813456/,8.1 based on 162 user ratings, We Are Moluccans (2014) 
/title/tt4991172/,5.3 based on 258 user ratings, Caída del Cielo (2016) 
/title/tt3147968/,7.7 based on 216 user ratings, Cain and Abel (2009) (TV Series) 
/title/tt0051390/,"7.6 based on 3,637 user ratings", Cairo Station (1958) 
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt6218358/,"6.8 based on 23,193 user ratings", Calibre (2018) 
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt11398870/,"8.2 based on 13,438 user ratings"," Kalifat (2020) (TV Series) aka ""Caliphate"" "
/title/tt3856124/,6.7 based on 279 user ratings," Chiamatemi Francesco - Il Papa della gente (2015) aka ""Call Me Francis"" "
/title/tt4277922/,"8.3 based on 9,094 user ratings"," Dix pour cent (2015) (TV Series) aka ""Call My Agent!"" "
/title/tt1983079/,"8.4 based on 20,401 user ratings", Call the Midwife (2012) (TV Series) 
/title/tt10308686/,6.2 based on 679 user ratings, Calum Von Moger: Unbroken (2019) 
NaN,NaN,NaN
/title/tt4254750/,NaN, The Modern Revolution (2014) (TV Episode)  - Season 1 | Episode 8  - Crash Course: Big History (2014) (TV Series)  
/title/tt8067306/,7.4 based on 236 user ratings," Camarón: Flamenco y revolución (2018) aka ""Camarón: The Film"" "
/title/tt3518272/,7.8 based on 59 user ratings, Camelia La Texana (2014) (TV Series) 
NaN,NaN,NaN
/title/tt4703182/,4.8 based on 420 user ratings, Camp Cool Kids (2017) (Video) 
/title/tt3772982/,7.6 based on 76 user ratings, Camp X (2014) (TV Movie) 
/title/tt2994190/,"6.9 based on 39,485 user ratings", Camp X-Ray (2014) 
/title/tt3247224/,7.0 based on 96 user ratings, Can We Get Married? (2012) (TV Series) 
/title/tt9747016/,7.4 based on 426 user ratings," M'entends-tu? (2018) (TV Series) aka ""Can You Hear Me?"" "
/title/tt5674872/,7.3 based on 793 user ratings," Can't Cope, Won't Cope (2016) (TV Series) "
/title/tt0127723/,"6.5 based on 46,338 user ratings", Can't Hardly Wait (1998) 
/title/tt6725484/,7.2 based on 789 user ratings, Can't Help Falling in Love (2017) 
/title/tt2244947/,"7.4 based on 3,475 user ratings", Keda Reda (2007) 
/title/tt6744044/,"5.8 based on 4,437 user ratings", Candy Jar (2018) 
/title/tt11330500/,5.5 based on 15 user ratings, Candy Online (2019) (TV Series) 
/title/tt5069058/,6.0 based on 84 user ratings, Candyflip (2017) 
/title/tt0103919/,"6.6 based on 71,248 user ratings", Candyman (1992) 
/title/tt6303080/,6.8 based on 569 user ratings, Cannabis (2016) (TV Series) 
/title/tt5066664/,6.8 based on 942 user ratings, Cannon Busters (2019) (TV Series) 
/title/tt9711282/,"6.5 based on 1,545 user ratings", Canvas (III) (2020) (Short) 
/title/tt5723056/,"7.3 based on 1,818 user ratings", Capital in the Twenty-First Century (2019) 
NaN,NaN,NaN
/title/tt11604750/,6.5 based on 83 user ratings, Captain Underpants: Epic Choice-o-rama (2020) (TV Short) 
/title/tt13411948/,5.2 based on 101 user ratings," Captain Underpants: Mega Blissmas (2020) (TV Special) aka ""Captain Underpants Mega Blissmas"" "
/title/tt0112628/,4.5 based on 468 user ratings," Sex & the Other Man (1995) aka ""Captive"" "
/title/tt8893550/,"8.8 based on 7,860 user ratings", Car Masters: Rust to Riches (2018) (TV Series) 
/title/tt6183834/,"6.5 based on 2,143 user ratings", Carbone (2017) 
NaN,NaN,NaN
/title/tt0221735/,"8.0 based on 4,436 user ratings"," Kadokyaputa Sakura (1998) (TV Series) aka ""Cardcaptor Sakura"" "
/title/tt4680360/,6.9 based on 63 user ratings, Care Bears and Cousins (2015) (TV Series) 
/title/tt2216314/,5.6 based on 143 user ratings, Care Bears: Welcome to Care-a-Lot (2012) (TV Series) 
/title/tt7391996/,"9.0 based on 4,769 user ratings"," C/o Kancharapalem (2018) aka ""Care of Kancharapalem"" "
/title/tt1233519/,6.3 based on 164 user ratings, Caregiver (2008) 
NaN,NaN,NaN
/title/tt6335714/,7.5 based on 39 user ratings, Carlos Almaraz: Playing with Fire (2019) 
/title/tt6268852/,7.1 based on 192 user ratings, Carlos Ballarta: El amor es de putos (2016) (TV Special) 
/title/tt7607318/,7.1 based on 165 user ratings, Carlos Ballarta: Furia ñera (2018) (TV Special) 
/title/tt13244092/,"7.1 based on 1,665 user ratings"," Carmel: ¿Quién mató a María Marta? (2020) (TV Mini-Series) aka ""Carmel: Who Killed Maria Marta?"" "
/title/tt7042146/,"7.9 based on 4,358 user ratings", Carmen Sandiego (2019) (TV Series) 
/title/tt11767524/,7.0 based on 534 user ratings, Carmen Sandiego: To Steal or Not to Steal (2020) (Short) 
/title/tt2402927/,"7.2 based on 117,169 user ratings", Carol (2015) 
/title/tt8107988/,"7.9 based on 1,534 user ratings", Carole & Tuesday (2019) (TV Series) 
/title/tt0074285/,"7.4 based on 169,286 user ratings", Carrie (1976) 
/title/tt2989524/,"6.7 based on 9,166 user ratings", Carrie Pilby (2016) 
/title/tt0806203/,"6.0 based on 43,913 user ratings", Carriers (2009) 
/title/tt1702425/,"5.5 based on 20,312 user ratings", Casa de mi Padre (2012) 
/title/tt5078372/,6.1 based on 304 user ratings," Casablancas, l'homme qui aimait les femmes (2016) aka ""Casablancas: The Man Who Loved Women"" "
/title/tt5038858/,"7.1 based on 2,236 user ratings", Case (2015) (TV Series) 
/title/tt0795351/,"6.2 based on 79,701 user ratings", Case 39 (2009) 
/title/tt0131179/,"8.4 based on 11,065 user ratings"," Meitantei Conan (1996) (TV Series) aka ""Case Closed: One Truth Prevails"" "
/title/tt0381061/,"8.0 based on 585,083 user ratings", Casino Royale (2006) 
/title/tt0104145/,6.0 based on 318 user ratings," Do sing daai hang: San goh chuen kei (1992) aka ""Casino Tycoon"" "
/title/tt0104145/,6.0 based on 318 user ratings, Do sing daai hang: San goh chuen kei (1992) 
/title/tt6333052/,"6.1 based on 4,994 user ratings", Casting JonBenet (2017) 
/title/tt9898916/,8.6 based on 65 user ratings," Castle & Castle (2018) (TV Series) aka ""Castle and Castle"" "
/title/tt2101442/,5.5 based on 8 user ratings, Star Castle (1980) (Video Game) 
/title/tt6517102/,"8.2 based on 39,272 user ratings", Castlevania (2017) (TV Series) 
/title/tt0051459/,"8.0 based on 45,467 user ratings", Cat on a Hot Tin Roof (1958) 
/title/tt0264464/,"8.1 based on 842,668 user ratings", Catch Me If You Can (2002) 
NaN,NaN,NaN
/title/tt1698654/,6.8 based on 545 user ratings, Catching the Sun (2015) 
/title/tt5294198/,"5.8 based on 5,516 user ratings", Catfight (I) (2016) 
/title/tt4944694/,"7.5 based on 3,240 user ratings"," La catedral del mar (2018) (TV Series) aka ""Cathedral of the Sea"" "
/title/tt1287468/,"4.3 based on 14,115 user ratings", Cats & Dogs: The Revenge of Kitty Galore (2010) 
/title/tt8115300/,6.3 based on 558 user ratings, Catwalk: Tales from the Cat Show Circuit (2018) 
/title/tt2260666/,6.5 based on 51 user ratings, Caught on Camera (2008) (TV Series) 
/title/tt4915318/,"4.2 based on 2,057 user ratings", Cave (2016) 
/title/tt5753806/,6.0 based on 650 user ratings, Cedric the Entertainer: Live from the Ville (2016) (TV Special) 
NaN,NaN,NaN
/title/tt8673610/,"7.6 based on 1,578 user ratings"," Hataraku Saibou (2018) (TV Series) aka ""Cells at Work!"" "
/title/tt2190196/,7.9 based on 132 user ratings, Celluloid Man (2012) 
/title/tt7885874/,7.8 based on 625 user ratings," Keluarga Cemara (2018) aka ""Cemara's Family"" "
/title/tt0210616/,"6.7 based on 19,112 user ratings", Center Stage (2000) 
/title/tt0172234/,"5.6 based on 2,641 user ratings", Chaahat (1996) 
/title/tt4168188/,"8.0 based on 7,577 user ratings", Chaar Sahibzaade (2014) 
/title/tt3290368/,4.3 based on 12 user ratings, Chadi Jawani Budhe Nu (1976) 
/title/tt3542028/,4.2 based on 98 user ratings, Chal Bhaag (2014) 
/title/tt3360280/,4.0 based on 7 user ratings, Chal Dhar Pakad (2010) 
/title/tt0245825/,"4.7 based on 2,916 user ratings", Chal Mere Bhai (2000) 
/title/tt5615406/,6.8 based on 340 user ratings," Chalay Thay Sath (2017) aka ""Chalay Thay Saath"" "
/title/tt12930534/,"7.9 based on 5,141 user ratings", Challenger: The Final Flight (2020) (TV Mini-Series) 
/title/tt0346723/,"6.6 based on 14,569 user ratings", Chalte Chalte (2003) 
/title/tt8747450/,"7.0 based on 5,420 user ratings", Chaman Bahaar (2020) 
/title/tt0126234/,"6.6 based on 5,749 user ratings", Chamatkar (1992) 
/title/tt7949204/,"6.5 based on 7,306 user ratings", Chambers (2019) (TV Series) 
NaN,NaN,NaN
/title/tt0104868/,"6.6 based on 59,388 user ratings"," The Mighty Ducks (1992) aka ""Champions"" "
/title/tt1392744/,"4.7 based on 2,770 user ratings", Chance Pe Dance (2010) 
/title/tt1612264/,7.0 based on 41 user ratings, Chandani: The Daughter of the Elephant Whisperer (2010) 
/title/tt5013782/,5.6 based on 499 user ratings, Change in the Air (2018) 
/title/tt6346314/,6.5 based on 60 user ratings," Aach... Aku Jatuh Cinta (2016) aka ""Chaotic Love Poems"" "
/title/tt5270948/,"6.4 based on 12,180 user ratings", Chappaquiddick (2017) 
/title/tt1823672/,"6.8 based on 230,829 user ratings", Chappie (2015) 
/title/tt5337806/,"7.8 based on 2,560 user ratings", Charité (2017) (TV Series) 
/title/tt5337806/,"7.8 based on 2,560 user ratings"," Charité (2017) (TV Series) aka ""Charité at War"" "
/title/tt0367594/,"6.6 based on 431,964 user ratings", Charlie and the Chocolate Factory (2005) 
NaN,NaN,NaN
/title/tt0305357/,"4.9 based on 121,456 user ratings", Charlie's Angels: Full Throttle (2003) 
/title/tt8115672/,7.0 based on 112 user ratings, Charlie's Colorforms City (2019) (TV Series) 
NaN,NaN,NaN
/title/tt0158552/,"7.1 based on 75,841 user ratings", Charmed (1998) (TV Series) 
NaN,NaN,NaN
/title/tt2229848/,"5.4 based on 4,940 user ratings", Chashme Baddoor (2013) 
NaN,NaN,NaN
/title/tt0118842/,"7.2 based on 132,619 user ratings", Chasing Amy (1997) 
/title/tt6370626/,3.7 based on 476 user ratings, Chasing Cameron (2016) (TV Series) 
/title/tt6333054/,"8.1 based on 4,491 user ratings", Chasing Coral (2017) 
/title/tt3463274/,7.4 based on 277 user ratings, Chasing Monsters (2015) (TV Series) 
/title/tt6015328/,"6.8 based on 3,527 user ratings"," Chui lung (2017) aka ""Chasing the Dragon"" "
/title/tt4283892/,"7.3 based on 2,132 user ratings", Chasing Trane: The John Coltrane Documentary (2016) 
/title/tt0337926/,6.0 based on 657 user ratings," Chatô: O Rei do Brasil (2015) aka ""Chatô: The King of Brazil"" "
/title/tt4636068/,6.5 based on 241 user ratings, Chauthi Koot (2015) 
/title/tt10333780/,5.9 based on 37 user ratings, Cheapest Weddings (2016) (TV Series) 
/title/tt9545904/,8.2 based on 62 user ratings," Cek Toko Sebelah: The Series (2018) (TV Mini-Series) aka ""Check the Store Next Door: The Next Chapter"" "
/title/tt11426660/,"8.1 based on 4,054 user ratings", Cheer (2020) (TV Series) 
/title/tt11426660/,"8.1 based on 4,054 user ratings"," Cheer (2020) (TV Series) aka ""Cheer Squad"" "
/title/tt0083399/,"7.8 based on 48,402 user ratings", Cheers (1982) (TV Series) 
/title/tt4741110/,"7.4 based on 3,037 user ratings", Cheese in the Trap (2016) (TV Series) 
/title/tt2883512/,"7.3 based on 198,246 user ratings", Chef (2014) 
/title/tt4546444/,8.3 based on 26 user ratings," Please Take Care of My Refrigerator (2014) (TV Series) aka ""Chef & My Fridge"" "
/title/tt4295140/,"8.6 based on 13,594 user ratings", Chef's Table (2015) (TV Series) 
/title/tt12917170/,7.8 based on 722 user ratings, Chef's Table: BBQ (2020) (TV Series) 
/title/tt6088326/,"8.3 based on 1,586 user ratings", Chef's Table: France (2016) (TV Series) 
/name/nm0000107/,NaN," Kim Basinger (Actress, L.A. Confidential (1997)) nickname ""Chelsea"" "
/title/tt5275894/,"7.3 based on 2,348 user ratings", Chelsea Does (2016) (TV Series) 
/title/tt4079776/,"5.8 based on 1,087 user ratings"," Uganda Be Kidding Me Live (2014) (TV Movie) aka ""Chelsea Handler: Uganda Be Kidding Me Live"" "
/title/tt3804556/,"7.0 based on 2,187 user ratings", Chelsea Peretti: One of the Greats (2014) (TV Special) 
/title/tt2112124/,"6.0 based on 49,193 user ratings", Chennai Express (2013) 
/title/tt1991245/,"5.0 based on 64,065 user ratings", Chernobyl Diaries (2012) 
NaN,NaN,NaM
/title/tt0224464/,"8.2 based on 1,238 user ratings", Chewin' the Fat (1999) (TV Series) 
/title/tt5097050/,"7.7 based on 7,780 user ratings", Chewing Gum (2015) (TV Series) 
/title/tt4570986/,4.3 based on 540 user ratings, Chhota Bheem (2008) (TV Series) 
/title/tt2798620/,5.7 based on 130 user ratings, Chhota Bheem and the Curse of Damyaan (2012) 
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt10288820/,5.2 based on 105 user ratings, Chhota Bheem Kung Fu Dhamaka (2019) 
/title/tt10288820/,5.2 based on 105 user ratings, Chhota Bheem Kung Fu Dhamaka (2019) 
/title/tt6516076/,"8.3 based on 1,166 user ratings"," Sikago Tajagi (2017) (TV Series) aka ""Chicago Typewriter"" "
/title/tt6817922/,4.7 based on 93 user ratings, Chicken Kokkachi (2017) 
/title/tt0371606/,"5.7 based on 86,484 user ratings", Chicken Little (2005) 
/title/tt8908110/,NaN, Chicken Soup for the Soul's Being Dad (2018) (TV Series) 
/title/tt13411942/,5.5 based on 23 user ratings, Chico Bon Bon and the Very Berry Holiday (2020) (TV Movie) 
/title/tt8115688/,6.8 based on 93 user ratings, Chico Bon Bon: Monkey with a Tool Belt (2020) (TV Series) 
/title/tt9652322/,5.0 based on 199 user ratings, Chief Daddy (2018) 
/title/tt10220476/,7.9 based on 297 user ratings," Bojwagwan (2019) (TV Series) aka ""Chief of Staff"" "
NaN,NaN,NaN
/title/tt12434912/,8.2 based on 71 user ratings," Awlad Adam (2020) (TV Series) aka ""Children of Adam"" "
/title/tt6051792/,6.3 based on 470 user ratings, Children of God (1994) (TV Movie) 
/title/tt9850064/,"6.5 based on 1,815 user ratings"," Kaijû no kodomo (2019) aka ""Children of the Sea"" "
/title/tt7484994/,"7.1 based on 1,311 user ratings"," Kujira no kora wa sajô ni utau (2017) (TV Series) aka ""Children of the Whales"" "
/title/tt0383795/,"9.4 based on 4,506 user ratings"," The Joy of Painting (1983) (TV Series) aka ""Chill with Bob Ross"" "
/title/tt1841542/,"7.4 based on 7,157 user ratings", Chillar Party (2011) 
/title/tt7569592/,"7.5 based on 78,649 user ratings", Chilling Adventures of Sabrina (2018) (TV Series) 
/title/tt6015706/,"2.9 based on 1,261 user ratings", China Salesman (2017) 
/title/tt6772700/,6.3 based on 27 user ratings, Chingo Bling: They Can't Deport Us All (2017) (TV Special) 
/title/tt9897038/,6.5 based on 101 user ratings, Chip and Potato (2018) (TV Series) 
NaN,NaN,NaN
/title/tt1785333/,"7.3 based on 1,521 user ratings", Chittagong (2012) 
/title/tt0062803/,"6.9 based on 41,587 user ratings", Chitty Chitty Bang Bang (1968) 
/title/tt1352824/,"6.3 based on 69,836 user ratings", Chloe (2009) 
/title/tt0285742/,"7.0 based on 82,963 user ratings"," Monster's Ball (2001) aka ""Chocolate"" "
/title/tt5485482/,3.8 based on 248 user ratings," Chocolate City: Vegas (2017) aka ""Chocolate City: Vegas Strip"" "
/title/tt11651780/,"5.8 based on 4,638 user ratings", Choked: Paisa Bolta Hai (2020) 
/title/tt10243678/,"6.5 based on 4,109 user ratings", Chopsticks (2019) 
/title/tt2390334/,"7.4 based on 3,505 user ratings", Chosen (2013) (TV Series) 
/title/tt5588850/,"5.7 based on 1,033 user ratings", Chris Brown: Welcome to My Life (2017) 
/title/tt4624852/,"6.5 based on 1,434 user ratings", Chris D'Elia: Incorrigible (2015) (TV Special) 
/title/tt7068896/,"6.6 based on 1,602 user ratings", Chris D'Elia: Man on Fire (2017) (TV Special) 
/title/tt11987296/,"5.9 based on 1,604 user ratings", Chris D'Elia: No Pain (2020) (TV Special) 
NaN,NaN,NaN
/title/tt8005338/,"6.6 based on 6,236 user ratings", Chris Rock: Tamborine (2018) (TV Special) 
/title/tt4835636/,"6.3 based on 1,793 user ratings", Chris Tucker Live (2015) (TV Special) 
/title/tt3398066/,"4.3 based on 1,529 user ratings", Christian Mingle (2014) 
/title/tt8205180/,7.4 based on 741 user ratings, Christiane Amanpour: Sex & Love Around the World (2018) (TV Series) 
/title/tt7057376/,6.3 based on 828 user ratings, Christina P: Mother Inferior (2017) (TV Special) 
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt13446424/,4.7 based on 986 user ratings," Wir können nicht anders (2020) aka ""Christmas Crossfire"" "
NaN,NaN,NaN
NaN,NaN,NaN
/title/tt4923846/,"5.8 based on 1,284 user ratings", Christmas in the Smokies (2015) 
/title/tt7608534/,"5.7 based on 10,080 user ratings", Christmas Inheritance (2017) 
/title/tt8255490/,5.1 based on 729 user ratings," Surviving Christmas with the Relatives (2018) aka ""Christmas Survival"" "
/title/tt7074092/,"4.3 based on 5,178 user ratings", Christmas Wedding Planner (2017) (TV Movie) 
/title/tt8667202/,"5.2 based on 1,176 user ratings", Christmas with a Prince (2018) (TV Movie) 
/title/tt8041006/,"5.1 based on 3,806 user ratings", Christmas with a View (2018) (TV Movie) 
/title/tt0388419/,"5.4 based on 44,700 user ratings", Christmas with the Kranks (2004) 
/title/tt4575576/,"7.3 based on 69,641 user ratings", Christopher Robin (2018) 
/title/tt4460854/,"5.1 based on 1,030 user ratings", Chronically Metropolitan (2016) 
/title/tt0479354/,"7.2 based on 3,425 user ratings"," Crónica de una fuga (2006) aka ""Chronicle of an Escape"" "
NaN,NaN,NaM
/title/tt6468654/,NaN, ChuChu TV Nursery Rhymes and Kids Songs (2014) (TV Series) 
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt7762152/,6.0 based on 21 user ratings, Chuck Chicken (2015) (TV Series) 
/title/tt0464160/,"6.8 based on 8,713 user ratings", Chup Chup Ke (2006) 
/title/tt5457656/,5.8 based on 241 user ratings, Chupan Chupai (2017) 
/title/tt0072783/,"8.3 based on 11,684 user ratings", Chupke Chupke (1975) 
/title/tt8268994/,7.7 based on 459 user ratings, Secret Agent Selection: WW2 (2018) (TV Mini-Series) 
/title/tt5925772/,"6.5 based on 2,582 user ratings", CIA: Comrade in America (2017) 
/title/tt1727564/,"6.2 based on 1,356 user ratings", Cinar Agaci (2011) 
/title/tt5764414/,"7.4 based on 2,636 user ratings"," Cinderellawa Ne Myungui Gisa (2016) (TV Series) aka ""Cinderella and the Four Knights"" "
/title/tt1175089/,NaN, Satu cinta 1000 dusta (1985) 
/title/tt3567530/,NaN, Shin Tairiku (1940) 
/title/tt12275178/,NaN, Cinta Si Wedding Planner (2015) (TV Series) 
NaN,NaN,NaM
/title/tt3118452/,"6.0 based on 45,755 user ratings", Circle (II) (2015) 
NaN,NaN,NaN
/title/tt0450405/,"5.8 based on 43,450 user ratings", Cirque du Freak: The Vampire's Assistant (2009) 
/title/tt11481312/,6.0 based on 782 user ratings, Citation (2020) 
/title/tt4397342/,"6.2 based on 1,283 user ratings", Cities of Last Things (2018) 
/title/tt5820022/,8.0 based on 222 user ratings, City in the Sky (2016) (TV Mini-Series) 
/title/tt0317248/,"8.6 based on 703,463 user ratings"," Cidade de Deus (2002) aka ""City of God"" "
/title/tt4103686/,"6.4 based on 1,137 user ratings"," Cidade de Deus: 10 Anos Depois (2013) aka ""City of God: 10 Years Later"" "
NaN,NaN,NaN
/title/tt1966385/,"5.5 based on 1,953 user ratings", City of Tiny Lights (2016) 
/title/tt7104930/,7.7 based on 508 user ratings," Civilisations (2018) (TV Mini-Series) aka ""Civilizations"" "
/title/tt4373956/,"6.5 based on 2,051 user ratings"," Tereddüt (2016) aka ""Clair Obscur"" "
/title/tt1118804/,"7.9 based on 7,970 user ratings", Clannad (2007) (TV Series) 
/title/tt10432050/,6.3 based on 89 user ratings, Clarence Clemons: Who Do I Think I Am? (2019) 
/title/tt0800320/,"5.8 based on 271,388 user ratings", Clash of the Titans (2010) 
/title/tt0106578/,5.5 based on 394 user ratings, Class of '61 (1993) (TV Movie) 
/title/tt10230422/,"5.8 based on 4,932 user ratings"," Class of 83 (2020) aka ""Class of '83"" "
NaN,NaN,NaN
/title/tt6954978/,8.7 based on 6 user ratings, Classic Legends (2011) (TV Series) 
/title/tt7956374/,7.8 based on 69 user ratings, Cleo & Cuquin (2018) (TV Series) 
/title/tt0069890/,"5.9 based on 2,660 user ratings", Cleopatra Jones (1973) 
/title/tt4649420/,"6.4 based on 3,103 user ratings", Cleverman (2016) (TV Series) 
/title/tt0389860/,"6.4 based on 307,486 user ratings", Click (2006) 
/title/tt8349898/,5.9 based on 53 user ratings, Click for Murder (2017) (TV Series) 
/title/tt5577742/,"5.1 based on 6,935 user ratings", Clinical (2017) 
/title/tt6494358/,7.5 based on 652 user ratings, Clive Davis: The Soundtrack of Our Lives (2017) 
/title/tt5316540/,"5.7 based on 21,483 user ratings", Close (I) (2019) 
/title/tt6527586/,"6.3 based on 2,090 user ratings"," Frères ennemis (2018) aka ""Close Enemies"" "
/title/tt6506806/,7.1 based on 181 user ratings, Close Your Eyes Before It's Dark (2016) (TV Mini-Series) 
/title/tt2218003/,"6.2 based on 21,685 user ratings", Closed Circuit (2013) 
/title/tt1371111/,"7.4 based on 346,005 user ratings", Cloud Atlas (2012) 
/title/tt2452254/,"6.7 based on 27,802 user ratings", Clouds of Sils Maria (2014) 
/title/tt0844471/,"6.9 based on 207,008 user ratings", Cloudy with a Chance of Meatballs (2009) 
/title/tt1985966/,"6.4 based on 91,698 user ratings", Cloudy with a Chance of Meatballs 2 (2013) 
/title/tt1060277/,"7.0 based on 374,525 user ratings", Cloverfield (2008) 
/title/tt9154584/,6.3 based on 435 user ratings," Yo, Potro (2018) (TV Movie) aka ""Club De Cuervos Presents: I, Potro"" "
/title/tt8498114/,6.5 based on 707 user ratings," La Balada de Hugo Sanchez (2018) (TV Series) aka ""Club de Cuervos Presents: The Ballad of Hugo Sánchez"" "
/title/tt0092357/,"7.6 based on 3,184 user ratings", Friday the 13th: The Series (1987) (TV Series) 
/title/tt0092357/,"7.6 based on 3,184 user ratings", Friday the 13th: The Series (1987) (TV Series) 
/title/tt0092357/,"7.6 based on 3,184 user ratings", Friday the 13th: The Series (1987) (TV Series) 
NaN,NaN,NaM
NaN,NaN,NaM
NaN,NaN,NaM
/title/tt4680240/,"8.2 based on 4,973 user ratings"," Club de Cuervos (2015) (TV Series) aka ""Club of Crows"" "
/title/tt0393162/,"7.3 based on 130,151 user ratings", Coach Carter (2005) 
/title/tt5697642/,6.8 based on 533 user ratings, Coach Snoop (2016) (TV Series) 
/title/tt7221388/,"8.6 based on 112,723 user ratings", Cobra Kai (2018) (TV Series) 
/title/tt0085350/,7.2 based on 315 user ratings, Cocaine: One Man's Seduction (1983) (TV Movie) 
/title/tt6970710/,"8.0 based on 3,102 user ratings"," Fariña (2018) (TV Mini-Series) aka ""Fariña - Cocaine Coast"" "
/title/tt7607498/,6.6 based on 35 user ratings, Coco y Raulito: Carrusel de ternura (2018) (TV Special) 
/title/tt12427840/,5.0 based on 141 user ratings, Cocomelon (2019) (TV Series) 
/title/tt9892608/,4.8 based on 6 user ratings, Cocomong (2008) (TV Series) 
/title/tt6259380/,"6.1 based on 34,450 user ratings", Code 8 (2019) 
/title/tt0994314/,"8.6 based on 51,705 user ratings"," Kôdo giasu - Hangyaku no rurûshu: Code Geass - Lelouch of the Rebellion (2006) (TV Series) aka ""Code Geass: Lelouch of the Rebellion"" "
/title/tt0417311/,"7.3 based on 4,621 user ratings", Code Lyoko (2003) (TV Series) 
/title/tt0462229/,"4.6 based on 11,262 user ratings", Code Name: The Cleaner (2007) 
/title/tt9898858/,"5.1 based on 11,915 user ratings", Coffee & Kareem (2020) 
/title/tt6721132/,5.7 based on 312 user ratings," Caffè Sospeso (2017) aka ""Coffee for All"" "
/title/tt6334874/,4.4 based on 597 user ratings, Coffee with D (2017) 
/title/tt5740806/,"4.8 based on 2,458 user ratings", Coin Heist (2017) 
/title/tt0426666/,"8.1 based on 1,467 user ratings", Cold Case Files (1999) (TV Series) 
/title/tt0426666/,"8.1 based on 1,467 user ratings"," Cold Case Files (1999) (TV Series) aka ""Cold Case Files Classic"" "
NaN,NaN,NaN
/title/tt2396369/,5.3 based on 168 user ratings, Cold Harbour (2013) 
/title/tt10403090/,7.6 based on 599 user ratings, Colin Quinn: Red State Blue State (2019) (TV Movie) 
/title/tt6257714/,6.8 based on 925 user ratings, Colin Quinn: The New York Story (2016) (TV Special) 
/title/tt4392266/,7.2 based on 423 user ratings, Colin Quinn: Unconstitutional (2015) (TV Special) 
/title/tt6069520/,4.0 based on 130 user ratings, Colkatay Columbus (2016) 
/title/tt6729080/,"6.8 based on 14,177 user ratings", Collateral (2018) (TV Mini-Series) 
/title/tt8809646/,"8.9 based on 22,258 user ratings", College Romance (2018) (TV Series) 
